********************************************************************************
Field Output Report, written Thu Feb 22 21:47:43 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     10: Step Time =    1.000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             186     1.63449E+03     1.63449E+03         2.73297         2.73297    -52.6724E-03    -52.6724E-03
             187     1.63464E+03     1.63464E+03         2.57876         2.57876    -71.1844E-03    -71.1844E-03
             188     1.63482E+03     1.63482E+03         2.38174         2.38174    -87.1402E-03    -87.1402E-03
             189     1.35452E+03     1.35452E+03         18.9438         18.9438         88.9913         88.9913
             190     1.45099E+03     1.45099E+03        -24.8337        -24.8337         140.124         140.124
             191     1.55780E+03     1.55780E+03        -66.2243        -66.2243         143.074         143.074
             192     1.64073E+03     1.64073E+03        -88.3202        -88.3202         114.307         114.307
             193     1.69023E+03     1.69023E+03        -90.3629        -90.3629         75.5695         75.5695
             194     1.68118E+03     1.68118E+03        -90.1749        -90.1749        -83.2658        -83.2658
             195     1.60998E+03     1.60998E+03        -80.7061        -80.7061        -126.635        -126.635
             196     1.49561E+03     1.49561E+03        -42.5336        -42.5336        -143.338        -143.338
             197     1.37575E+03     1.37575E+03         9.19172         9.19172        -100.348        -100.348
             198     1.64946E+03     1.64946E+03    -359.499E-03    -359.499E-03        -5.26346        -5.26346
             199     1.65290E+03     1.65290E+03        -1.05367        -1.05367        -9.31849        -9.31849
             200     1.65704E+03     1.65704E+03        -2.19082        -2.19082        -12.1477        -12.1477
             201     1.66179E+03     1.66179E+03        -3.81901        -3.81901        -14.0758        -14.0758
             202     1.66715E+03     1.66715E+03        -6.06522        -6.06522        -15.3106        -15.3106
             203     1.67315E+03     1.67315E+03        -9.12896        -9.12896        -15.9218        -15.9218
             204     1.67985E+03     1.67985E+03        -13.2824        -13.2824        -15.8249        -15.8249
             205     1.68727E+03     1.68727E+03        -18.8638        -18.8638        -14.7492        -14.7492
             206     1.69529E+03     1.69529E+03        -26.2531        -26.2531        -12.1687        -12.1687
             207     1.70349E+03     1.70349E+03        -35.7672        -35.7672        -7.24081        -7.24081
             208     1.71083E+03     1.71083E+03        -47.4540        -47.4540         1.22707         1.22707
             209     1.71524E+03     1.71524E+03        -60.6323        -60.6323         14.5070         14.5070
             210     1.75748E+03     1.75748E+03        -72.5073        -72.5073         4.74453         4.74453
             211     1.78045E+03     1.78045E+03        -33.6465        -33.6465        -33.5118        -33.5118
             212     1.78077E+03     1.78077E+03         42.9622         42.9622        -61.1492        -61.1492
             213     1.76223E+03     1.76223E+03         130.678         130.678        -50.1046        -50.1046
             214     1.76181E+03     1.76181E+03         131.419         131.419         53.9829         53.9829
             215     1.77989E+03     1.77989E+03         44.4663         44.4663         65.1466         65.1466
             216     1.77910E+03     1.77910E+03        -31.3893        -31.3893         37.7368         37.7368
             217     1.75564E+03     1.75564E+03        -69.5481        -69.5481    -199.794E-03    -199.794E-03
             218     1.64484E+03     1.64484E+03     47.5115E-03     47.5115E-03         3.51106         3.51106
             219     1.63545E+03     1.63545E+03     220.915E-03     220.915E-03         3.22914         3.22914
             220     1.62745E+03     1.62745E+03     381.362E-03     381.362E-03         2.51764         2.51764
             221     1.62193E+03     1.62193E+03     494.668E-03     494.668E-03         1.45226         1.45226
             222     1.61964E+03     1.61964E+03     534.273E-03     534.273E-03     188.765E-03     188.765E-03
             223     1.62087E+03     1.62087E+03     490.032E-03     490.032E-03        -1.06817        -1.06817
             224     1.62530E+03     1.62530E+03     372.116E-03     372.116E-03        -2.11387        -2.11387
             225     1.63213E+03     1.63213E+03     207.169E-03     207.169E-03        -2.79261        -2.79261
             226     1.64024E+03     1.64024E+03     29.3086E-03     29.3086E-03        -3.02859        -3.02859
             227     1.71324E+03     1.71324E+03        -57.3468        -57.3468         9.27273         9.27273
             228     1.70959E+03     1.70959E+03        -44.5097        -44.5097        -4.27012        -4.27012
             229     1.70305E+03     1.70305E+03        -33.1817        -33.1817        -12.8749        -12.8749
             230     1.69569E+03     1.69569E+03        -24.0417        -24.0417        -17.8108        -17.8108
             231     1.68853E+03     1.68853E+03        -17.0268        -17.0268        -20.2705        -20.2705
             232     1.68197E+03     1.68197E+03        -11.8068        -11.8068        -21.0912        -21.0912
             233     1.67609E+03     1.67609E+03        -7.99194        -7.99194        -20.7956        -20.7956
             234     1.67088E+03     1.67088E+03        -5.23587        -5.23587        -19.6540        -19.6540
             235     1.66624E+03     1.66624E+03        -3.25969        -3.25969        -17.7559        -17.7559
             236     1.66213E+03     1.66213E+03        -1.85591        -1.85591        -15.0426        -15.0426
             237     1.65853E+03     1.65853E+03    -890.047E-03    -890.047E-03        -11.3226        -11.3226
             238     1.65551E+03     1.65551E+03    -304.418E-03    -304.418E-03        -6.29857        -6.29857
             239     1.66112E+03     1.66112E+03    -198.560E-03    -198.560E-03        -3.09676        -3.09676
             240     1.66683E+03     1.66683E+03    -258.830E-03    -258.830E-03        -2.64749        -2.64749
             241     1.67157E+03     1.67157E+03    -292.207E-03    -292.207E-03        -2.11873        -2.11873
             242     1.67523E+03     1.67523E+03    -302.608E-03    -302.608E-03        -1.55876        -1.55876
             243     1.67778E+03     1.67778E+03    -293.917E-03    -293.917E-03        -1.00637        -1.00637
             244     1.67928E+03     1.67928E+03    -271.283E-03    -271.283E-03    -491.481E-03    -491.481E-03
