********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     13: Step Time =   0.9286

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             142     1.51401E+03     1.51401E+03        -16.7462        -16.7462         33.7511         33.7511
             143     1.51068E+03     1.51068E+03        -11.4174        -11.4174         30.4743         30.4743
             144     1.50859E+03     1.50859E+03        -7.09728        -7.09728         27.3909         27.3909
             145     1.50741E+03     1.50741E+03        -3.62344        -3.62344         24.5870         24.5870
             146     1.50686E+03     1.50686E+03    -853.909E-03    -853.909E-03         22.0854         22.0854
             147     1.50677E+03     1.50677E+03         1.33290         1.33290         19.8758         19.8758
             148     1.50700E+03     1.50700E+03         3.03728         3.03728         17.9318         17.9318
             149     1.50744E+03     1.50744E+03         4.34239         4.34239         16.2214         16.2214
             150     1.50803E+03     1.50803E+03         5.31692         5.31692         14.7120         14.7120
             151     1.50870E+03     1.50870E+03         6.01806         6.01806         13.3739         13.3739
             152     1.50942E+03     1.50942E+03         6.49372         6.49372         12.1805         12.1805
             153     1.51016E+03     1.51016E+03         6.78423         6.78423         11.1095         11.1095
             154     1.51090E+03     1.51090E+03         6.92375         6.92375         10.1421         10.1421
             155     1.51162E+03     1.51162E+03         6.94127         6.94127         9.26314         9.26314
             156     1.51231E+03     1.51231E+03         6.86147         6.86147         8.46020         8.46020
             157     1.51298E+03     1.51298E+03         6.70531         6.70531         7.72338         7.72338
             158     1.51360E+03     1.51360E+03         6.49060         6.49060         7.04476         7.04476
             159     1.51418E+03     1.51418E+03         6.23245         6.23245         6.41796         6.41796
             160     1.51472E+03     1.51472E+03         5.94359         5.94359         5.83784         5.83784
             161     1.51522E+03     1.51522E+03         5.63471         5.63471         5.30017         5.30017
             162     1.51568E+03     1.51568E+03         5.31477         5.31477         4.80143         4.80143
             163     1.51609E+03     1.51609E+03         4.99120         4.99120         4.33861         4.33861
             164     1.51647E+03     1.51647E+03         4.67011         4.67011         3.90904         3.90904
             165     1.51681E+03     1.51681E+03         4.35652         4.35652         3.51033         3.51033
             166     1.51712E+03     1.51712E+03         4.05449         4.05449         3.14024         3.14024
             167     1.51739E+03     1.51739E+03         3.76728         3.76728         2.79664         2.79664
             168     1.51763E+03     1.51763E+03         3.49747         3.49747         2.47746         2.47746
