********************************************************************************
Field Output Report, written Sat Feb 24 11:10:47 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      1: Step Time =   7.1429E-02

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             114         120.217         120.217    -5.86799E-03    -5.86799E-03    -76.6786E-03    -76.6786E-03
             115         120.354         120.354    -8.15207E-03    -8.15207E-03    -62.9245E-03    -62.9245E-03
             116         120.460         120.460    -10.6616E-03    -10.6616E-03    -44.4021E-03    -44.4021E-03
             117         120.524         120.524    -13.2830E-03    -13.2830E-03    -20.7726E-03    -20.7726E-03
             118         120.537         120.537    -15.8556E-03    -15.8556E-03     8.03452E-03     8.03452E-03
             119         120.488         120.488    -18.1270E-03    -18.1270E-03     41.6772E-03     41.6772E-03
             120         120.368         120.368    -19.8233E-03    -19.8233E-03     79.2919E-03     79.2919E-03
             121         120.172         120.172    -20.5772E-03    -20.5772E-03     119.379E-03     119.379E-03
             122         119.897         119.897    -20.0649E-03    -20.0649E-03     159.747E-03     159.747E-03
             123         119.545         119.545    -17.9854E-03    -17.9854E-03     197.589E-03     197.589E-03
             124         119.124         119.124    -14.1318E-03    -14.1318E-03     229.386E-03     229.386E-03
             125         118.704         118.704    -21.8953E-03    -21.8953E-03     464.017E-03     464.017E-03
             126         118.935         118.935    -63.0938E-03    -63.0938E-03     834.821E-03     834.821E-03
             127         119.204         119.204    -130.425E-03    -130.425E-03         1.11017         1.11017
             128         119.508         119.508    -228.370E-03    -228.370E-03         1.31270         1.31270
             129         119.848         119.848    -367.130E-03    -367.130E-03         1.45709         1.45709
             130         120.229         120.229    -562.184E-03    -562.184E-03         1.54825         1.54825
             131         120.658         120.658    -834.329E-03    -834.329E-03         1.58023         1.58023
             132         121.138         121.138        -1.20935        -1.20935         1.53384         1.53384
             133         121.664         121.664        -1.71637        -1.71637         1.37149         1.37149
             134         122.209         122.209        -2.38043        -2.38043         1.03269         1.03269
             135         122.702         122.702        -3.20778        -3.20778     430.654E-03     430.654E-03
             136         122.996         122.996        -4.15086        -4.15086    -527.411E-03    -527.411E-03
             137         121.142         121.142        -4.63668        -4.63668         2.82784         2.82784
             138         119.816         119.816        -3.92307        -3.92307         3.14604         3.14604
             139         118.755         118.755        -3.16517        -3.16517         3.18931         3.18931
             140         117.958         117.958        -2.46289        -2.46289         3.06498         3.06498
             141         117.384         117.384        -1.85271        -1.85271         2.85361         2.85361
             142         116.985         116.985        -1.34127        -1.34127         2.60844         2.60844
             143         116.719         116.719    -920.485E-03    -920.485E-03         2.36021         2.36021
             144         116.550         116.550    -578.482E-03    -578.482E-03         2.12514         2.12514
             145         116.452         116.452    -302.799E-03    -302.799E-03         1.91048         1.91048
             146         116.406         116.406    -82.4342E-03    -82.4342E-03         1.71842         1.71842
             147         116.395         116.395     92.0672E-03     92.0672E-03         1.54843         1.54843
             148         116.409         116.409     228.530E-03     228.530E-03         1.39865         1.39865
             149         116.441         116.441     333.455E-03     333.455E-03         1.26674         1.26674
             150         116.485         116.485     412.219E-03     412.219E-03         1.15024         1.15024
             151         116.535         116.535     469.307E-03     469.307E-03         1.04690         1.04690
             152         116.590         116.590     508.477E-03     508.477E-03     954.683E-03     954.683E-03
             153         116.647         116.647     532.900E-03     532.900E-03     871.870E-03     871.870E-03
             154         116.704         116.704     545.263E-03     545.263E-03     797.020E-03     797.020E-03
             155         116.759         116.759     547.852E-03     547.852E-03     728.952E-03     728.952E-03
             156         116.813         116.813     542.615E-03     542.615E-03     666.711E-03     666.711E-03
             157         116.865         116.865     531.211E-03     531.211E-03     609.530E-03     609.530E-03
             158         116.914         116.914     515.051E-03     515.051E-03     556.794E-03     556.794E-03
             159         116.959         116.959     495.336E-03     495.336E-03     508.011E-03     508.011E-03
             160         117.002         117.002     473.079E-03     473.079E-03     462.787E-03     462.787E-03
             161         117.041         117.041     449.137E-03     449.137E-03     420.797E-03     420.797E-03
             162         117.077         117.077     424.226E-03     424.226E-03     381.774E-03     381.774E-03
             163         117.109         117.109     398.943E-03     398.943E-03     345.489E-03     345.489E-03
             164         117.139         117.139     373.783E-03     373.783E-03     311.741E-03     311.741E-03
             165         117.166         117.166     349.151E-03     349.151E-03     280.350E-03     280.350E-03
             166         117.190         117.190     325.379E-03     325.379E-03     251.147E-03     251.147E-03
             167         117.212         117.212     302.733E-03     302.733E-03     223.973E-03     223.973E-03
             168         117.231         117.231     281.426E-03     281.426E-03     198.672E-03     198.672E-03
             169         117.248         117.248     261.626E-03     261.626E-03     175.092E-03     175.092E-03
             170         117.263         117.263     243.464E-03     243.464E-03     153.079E-03     153.079E-03
             171         117.276         117.276     227.041E-03     227.041E-03     132.481E-03     132.481E-03
             172         117.287         117.287     212.432E-03     212.432E-03     113.144E-03     113.144E-03
             173         117.296         117.296     199.694E-03     199.694E-03     94.9143E-03     94.9143E-03
             174         117.304         117.304     188.867E-03     188.867E-03     77.6358E-03     77.6358E-03
             175         117.310         117.310     179.981E-03     179.981E-03     61.1517E-03     61.1517E-03
             176         117.315         117.315     173.054E-03     173.054E-03     45.3045E-03     45.3045E-03
             177         117.319         117.319     168.101E-03     168.101E-03     29.9358E-03     29.9358E-03
             178         117.321         117.321     165.122E-03     165.122E-03     14.9270E-03     14.9270E-03
             179         117.306         117.306     180.759E-03     180.759E-03     6.56654E-03     6.56654E-03
             180         117.292         117.292     195.769E-03     195.769E-03     5.36450E-03     5.36450E-03
             181         117.281         117.281     207.514E-03     207.514E-03     3.97462E-03     3.97462E-03
             182         117.273         117.273     215.581E-03     215.581E-03     2.44549E-03     2.44549E-03
             183         117.269         117.269     219.686E-03     219.686E-03     830.252E-06     830.252E-06
             184         117.269         117.269     219.682E-03     219.682E-03    -814.864E-06    -814.864E-06
             185         117.273         117.273     215.572E-03     215.572E-03    -2.43232E-03    -2.43232E-03
             186         117.281         117.281     207.502E-03     207.502E-03    -3.96629E-03    -3.96629E-03
             187         117.292         117.292     195.751E-03     195.751E-03    -5.36148E-03    -5.36148E-03
             188         117.306         117.306     180.737E-03     180.737E-03    -6.56523E-03    -6.56523E-03
             189         97.0277         97.0277         1.36791         1.36791         6.47803         6.47803
             190         104.088         104.088        -1.86682        -1.86682         10.1644         10.1644
             191         111.871         111.871        -4.90609        -4.90609         10.3165         10.3165
             192         117.871         117.871        -6.50424        -6.50424         8.16811         8.16811
             193         121.414         121.414        -6.62125        -6.62125         5.32468         5.32468
             194         120.768         120.768        -6.61402        -6.61402        -5.88899        -5.88899
             195         115.650         115.650        -5.95587        -5.95587        -9.08556        -9.08556
             196         107.343         107.343        -3.16828        -3.16828        -10.3734        -10.3734
             197         98.5823         98.5823     647.035E-03     647.035E-03        -7.29803        -7.29803
             198         118.274         118.274    -26.8462E-03    -26.8462E-03    -385.949E-03    -385.949E-03
             199         118.530         118.530    -77.3867E-03    -77.3867E-03    -683.516E-03    -683.516E-03
