********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     14: Step Time =    1.000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label         LE.LE11         LE.LE11         LE.LE22         LE.LE22         LE.LE12         LE.LE12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
              79     9.91429E-03     9.91429E-03    -3.15104E-03    -3.15104E-03    -1.15956E-06    -1.15956E-06
              80     9.91389E-03     9.91389E-03    -3.15160E-03    -3.15160E-03    -908.488E-09    -908.488E-09
              81     9.91301E-03     9.91301E-03    -3.15184E-03    -3.15184E-03    -631.297E-09    -631.297E-09
              82     9.91162E-03     9.91162E-03    -3.15172E-03    -3.15172E-03    -333.079E-09    -333.079E-09
              83     9.91092E-03     9.91092E-03    -3.15161E-03    -3.15161E-03    -326.915E-09    -326.915E-09
              84     9.91128E-03     9.91128E-03    -3.15172E-03    -3.15172E-03    -640.456E-09    -640.456E-09
              85     9.91189E-03     9.91189E-03    -3.15191E-03    -3.15191E-03    -975.668E-09    -975.668E-09
              86     9.91276E-03     9.91276E-03    -3.15219E-03    -3.15219E-03    -1.32535E-06    -1.32535E-06
              87     9.91389E-03     9.91389E-03    -3.15254E-03    -3.15254E-03    -1.69582E-06    -1.69582E-06
              88     9.91532E-03     9.91532E-03    -3.15299E-03    -3.15299E-03    -2.09225E-06    -2.09225E-06
              89     9.91705E-03     9.91705E-03    -3.15354E-03    -3.15354E-03    -2.52001E-06    -2.52001E-06
              90     9.91912E-03     9.91912E-03    -3.15419E-03    -3.15419E-03    -2.98434E-06    -2.98434E-06
              91     9.92156E-03     9.92156E-03    -3.15496E-03    -3.15496E-03    -3.49048E-06    -3.49048E-06
              92     9.92439E-03     9.92439E-03    -3.15585E-03    -3.15585E-03    -4.04358E-06    -4.04358E-06
              93     9.92766E-03     9.92766E-03    -3.15688E-03    -3.15688E-03    -4.64859E-06    -4.64859E-06
              94     9.93141E-03     9.93141E-03    -3.15807E-03    -3.15807E-03    -5.31021E-06    -5.31021E-06
              95     9.93568E-03     9.93568E-03    -3.15941E-03    -3.15941E-03    -6.03272E-06    -6.03272E-06
              96     9.94052E-03     9.94052E-03    -3.16094E-03    -3.16094E-03    -6.81976E-06    -6.81976E-06
              97     9.94598E-03     9.94598E-03    -3.16267E-03    -3.16267E-03    -7.67412E-06    -7.67412E-06
              98     9.95210E-03     9.95210E-03    -3.16461E-03    -3.16461E-03    -8.59738E-06    -8.59738E-06
              99     9.95895E-03     9.95895E-03    -3.16678E-03    -3.16678E-03    -9.58950E-06    -9.58950E-06
             100     9.96657E-03     9.96657E-03    -3.16919E-03    -3.16919E-03    -10.6483E-06    -10.6483E-06
             101     9.97502E-03     9.97502E-03    -3.17187E-03    -3.17187E-03    -11.7687E-06    -11.7687E-06
             102     9.98433E-03     9.98433E-03    -3.17483E-03    -3.17483E-03    -12.9421E-06    -12.9421E-06
             103     9.99454E-03     9.99454E-03    -3.17807E-03    -3.17807E-03    -14.1551E-06    -14.1551E-06
             104     10.0057E-03     10.0057E-03    -3.18162E-03    -3.18162E-03    -15.3887E-06    -15.3887E-06
             105     10.0177E-03     10.0177E-03    -3.18547E-03    -3.18547E-03    -16.6166E-06    -16.6166E-06
             106     10.0307E-03     10.0307E-03    -3.18961E-03    -3.18961E-03    -17.8035E-06    -17.8035E-06
             107     10.0446E-03     10.0446E-03    -3.19404E-03    -3.19404E-03    -18.9039E-06    -18.9039E-06
             108     10.0592E-03     10.0592E-03    -3.19873E-03    -3.19873E-03    -19.8598E-06    -19.8598E-06
             109     10.0745E-03     10.0745E-03    -3.20364E-03    -3.20364E-03    -20.5993E-06    -20.5993E-06
             110     10.0902E-03     10.0902E-03    -3.20871E-03    -3.20871E-03    -21.0352E-06    -21.0352E-06
             111     10.1061E-03     10.1061E-03    -3.21386E-03    -3.21386E-03    -21.0645E-06    -21.0645E-06
             112     10.1218E-03     10.1218E-03    -3.21897E-03    -3.21897E-03    -20.5686E-06    -20.5686E-06
             113     10.1369E-03     10.1369E-03    -3.22392E-03    -3.22392E-03    -19.4171E-06    -19.4171E-06
             114     10.1509E-03     10.1509E-03    -3.22852E-03    -3.22852E-03    -17.4714E-06    -17.4714E-06
             115     10.1631E-03     10.1631E-03    -3.23256E-03    -3.23256E-03    -14.5966E-06    -14.5966E-06
             116     10.1727E-03     10.1727E-03    -3.23581E-03    -3.23581E-03    -10.6719E-06    -10.6719E-06
             117     10.1789E-03     10.1789E-03    -3.23799E-03    -3.23799E-03    -5.61403E-06    -5.61403E-06
             118     10.1808E-03     10.1808E-03    -3.23881E-03    -3.23881E-03     603.300E-09     603.300E-09
             119     10.1777E-03     10.1777E-03    -3.23797E-03    -3.23797E-03     7.91652E-06     7.91652E-06
             120     10.1686E-03     10.1686E-03    -3.23522E-03    -3.23522E-03     16.1469E-06     16.1469E-06
             121     10.1531E-03     10.1531E-03    -3.23033E-03    -3.23033E-03     24.9736E-06     24.9736E-06
             122     10.1309E-03     10.1309E-03    -3.22320E-03    -3.22320E-03     33.9197E-06     33.9197E-06
             123     10.1020E-03     10.1020E-03    -3.21384E-03    -3.21384E-03     42.3657E-06     42.3657E-06
             124     10.0672E-03     10.0672E-03    -3.20245E-03    -3.20245E-03     49.5292E-06     49.5292E-06
             125     10.0323E-03     10.0323E-03    -3.19187E-03    -3.19187E-03     100.731E-06     100.731E-06
             126     10.0522E-03     10.0522E-03    -3.20132E-03    -3.20132E-03     181.134E-06     181.134E-06
             127     10.0762E-03     10.0762E-03    -3.21410E-03    -3.21410E-03     240.646E-06     240.646E-06
             128     10.1041E-03     10.1041E-03    -3.23047E-03    -3.23047E-03     284.096E-06     284.096E-06
             129     10.1362E-03     10.1362E-03    -3.25129E-03    -3.25129E-03     314.583E-06     314.583E-06
             130     10.1733E-03     10.1733E-03    -3.27797E-03    -3.27797E-03     333.054E-06     333.054E-06
             131     10.2164E-03     10.2164E-03    -3.31238E-03    -3.31238E-03     338.062E-06     338.062E-06
             132     10.2664E-03     10.2664E-03    -3.35670E-03    -3.35670E-03     325.237E-06     325.237E-06
             133     10.3236E-03     10.3236E-03    -3.41312E-03    -3.41312E-03     286.182E-06     286.182E-06
             134     10.3861E-03     10.3861E-03    -3.48284E-03    -3.48284E-03     207.527E-06     207.527E-06
             135     10.4479E-03     10.4479E-03    -3.56424E-03    -3.56424E-03     70.3589E-06     70.3589E-06
             136     10.4952E-03     10.4952E-03    -3.64925E-03    -3.64925E-03    -145.188E-06    -145.188E-06
             137     10.3471E-03     10.3471E-03    -3.63572E-03    -3.63572E-03     649.336E-06     649.336E-06
             138     10.2163E-03     10.2163E-03    -3.53993E-03    -3.53993E-03     713.686E-06     713.686E-06
             139     10.1074E-03     10.1074E-03    -3.44821E-03    -3.44821E-03     718.119E-06     718.119E-06
             140     10.0224E-03     10.0224E-03    -3.36860E-03    -3.36860E-03     686.593E-06     686.593E-06
             141     9.95884E-03     9.95884E-03    -3.30285E-03    -3.30285E-03     636.845E-06     636.845E-06
